,Info,Race,Income,Age,Sex,Marital,Politics,Urban,Collgrad,Office_H,Office_B,Office_A,Discrimination,Affect_W,Affect_H,Affect_B,Affect_A,Work_W,Work_B,Work_H,Work_A,Ident_W,Ident_B,Ident_H,Ident_A,Ident_USA
215,-1,1,16,48,2,1,3,3,3,4,4,4,4,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
216,-1,1,22,80,2,1,2,-5,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
217,-1,2,11,36,2,6,5,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
218,-1,6,10,64,2,6,2,4,4,3,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2
219,-1,1,17,28,1,1,2,3,3,5,5,5,4,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,2
220,-1,1,1,21,1,6,3,4,3,3,2,2,5,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,3
221,-1,1,15,61,1,1,2,3,3,4,4,4,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
222,-1,1,2,65,1,6,1,1,3,3,3,4,5,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
223,-1,1,10,35,2,6,2,1,3,4,4,4,5,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
224,-1,1,15,31,1,1,3,3,4,4,4,4,4,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,3
225,-1,6,7,24,2,6,3,4,3,2,1,2,4,3,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,2
226,-1,1,4,37,2,5,3,1,2,3,3,3,2,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
227,-1,1,12,53,1,1,3,2,2,3,3,3,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,2
228,-1,1,10,34,2,1,3,4,4,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
229,-1,4,10,60,1,4,3,3,5,2,2,2,5,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5,2
230,-1,1,13,66,1,1,2,3,3,4,4,4,5,1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,3
231,-1,1,16,70,1,1,2,3,2,3,2,3,5,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
232,-1,1,18,51,2,4,1,3,5,2,2,3,5,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
233,-1,1,11,44,2,6,1,2,2,3,3,3,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
234,-1,2,15,60,2,1,1,3,5,3,2,3,4,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
235,-1,5,12,34,1,1,2,4,3,5,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
236,-1,1,19,53,1,6,2,3,3,3,3,3,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
237,-1,1,18,37,2,1,1,2,4,1,1,1,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
238,-1,1,12,56,2,4,3,3,3,4,3,4,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,1
239,-1,1,7,46,2,6,1,4,3,4,2,3,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,2
240,-1,4,22,38,2,1,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
241,-1,6,15,63,2,4,3,2,1,2,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2
242,-1,1,3,29,1,6,1,4,4,3,3,3,5,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
243,-1,3,10,41,1,1,1,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
244,-1,1,-9,54,1,1,3,2,4,3,3,3,2,1,-1,-1,-1,1,-1,-1,-1,-9,-1,-1,-1,1
245,-1,1,14,79,2,1,2,2,4,2,2,2,5,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
246,-1,1,1,31,2,6,1,1,3,3,5,5,4,4,-1,-1,-1,4,-1,-1,-1,2,-1,-1,-1,2
247,-1,1,-9,50,1,1,2,3,3,5,5,5,4,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
248,-1,1,11,64,2,4,1,4,4,2,2,2,5,4,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,2
249,-1,1,-9,80,2,3,1,3,-2,3,3,3,5,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,3
250,-1,1,17,60,1,1,1,1,5,5,5,5,5,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
251,-1,3,17,28,2,1,1,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
252,-1,3,12,46,2,1,1,4,2,2,1,2,3,2,2,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1
253,-1,1,12,66,2,1,1,4,5,3,3,3,4,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,3
254,-1,2,1,63,1,1,2,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
255,-1,1,1,38,2,1,3,4,3,4,4,4,4,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
256,-1,1,5,59,2,3,2,2,3,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
257,-1,1,16,64,1,6,5,3,5,3,3,3,5,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
258,-1,1,2,72,1,4,2,4,5,4,4,4,4,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
259,-1,1,1,68,1,6,3,3,4,2,2,2,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
260,-1,1,5,28,2,6,1,3,2,3,5,4,4,3,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,4
261,-1,1,9,27,1,6,1,4,3,1,1,1,5,2,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,4
262,-1,1,18,62,2,1,1,3,4,2,2,2,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
263,-1,1,15,70,1,1,2,2,5,2,2,2,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,2
264,-1,1,8,29,2,6,1,4,3,3,1,3,5,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,4
265,-1,2,13,62,1,1,1,4,1,3,2,2,3,-1,-1,3,-1,-1,2,-1,-1,-1,5,-1,-1,3
266,-1,1,19,60,2,4,3,2,4,3,3,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
267,-1,1,17,69,2,1,3,3,5,3,5,3,4,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,1
268,-1,1,21,58,-9,6,1,4,5,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
269,-1,1,14,47,2,1,2,2,3,3,3,3,5,3,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
270,-1,1,11,53,2,1,2,4,4,4,4,4,5,1,-1,-1,-1,3,-1,-1,-1,1,-1,-1,-1,1
271,-1,1,9,72,1,4,3,4,4,4,3,3,3,2,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,2
272,-1,1,4,35,2,5,1,4,3,2,2,2,4,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
273,-1,1,6,62,2,4,2,2,4,4,3,3,5,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
274,-1,1,-9,73,2,4,1,4,3,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
275,-1,1,11,28,1,1,2,3,3,1,1,1,5,2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
276,-1,1,20,57,2,1,2,3,4,5,5,5,4,4,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,1
277,-1,1,19,29,1,1,1,4,5,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,3
278,-1,1,5,39,1,1,3,4,3,3,3,3,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,1
279,-1,6,15,55,2,1,1,1,5,2,2,3,2,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,1
280,-1,1,3,42,2,4,3,1,2,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
281,-1,1,13,67,2,1,2,4,3,5,5,5,5,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
282,-1,1,22,58,1,4,3,3,4,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
283,-1,1,11,67,1,1,2,2,4,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
284,-1,1,-9,58,2,1,2,1,5,5,5,5,5,3,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,2
285,-1,1,13,25,1,6,1,3,4,3,3,3,4,4,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
286,-1,2,6,73,2,4,1,4,5,3,3,3,3,-1,-1,3,-1,-1,2,-1,-1,-1,2,-1,-1,3
287,-1,2,10,30,2,6,1,4,5,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,5
288,-1,1,15,38,1,1,2,2,3,5,3,5,4,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
289,-1,1,17,64,2,1,2,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
290,-1,1,18,40,2,1,1,3,4,2,2,2,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
291,-1,1,1,-9,2,4,3,2,4,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
292,-1,1,19,51,1,1,3,3,5,5,5,5,4,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5
293,-1,1,2,61,1,5,3,4,3,3,3,1,4,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
294,-1,2,20,59,1,1,1,3,3,1,1,1,3,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
295,-1,3,7,58,2,6,3,4,4,3,2,2,5,1,3,-1,-1,-1,-1,4,-1,-1,-1,5,-1,1
296,-1,5,10,53,1,6,3,3,2,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
297,-1,1,1,75,2,3,1,2,3,1,1,1,5,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,5
298,-1,1,19,37,2,1,1,3,4,1,1,1,4,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
299,-1,1,5,77,1,1,3,1,4,3,3,4,5,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
300,-1,1,-9,-9,2,4,-9,1,1,5,5,5,4,-1,-1,-1,-1,-9,-1,-1,-1,-9,-1,-1,-1,-9
301,-1,1,-9,68,2,1,3,2,3,2,2,2,5,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,2
302,-1,1,12,66,1,1,1,4,4,4,3,4,5,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
303,-1,2,2,43,2,4,3,2,3,4,2,2,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,3
304,-1,1,20,72,1,1,3,3,3,3,3,3,-9,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,2
305,-1,1,22,50,2,1,2,3,5,3,3,3,4,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
306,-1,1,6,58,2,1,1,2,5,1,1,1,4,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
307,-1,1,11,28,1,1,1,4,5,2,2,2,5,4,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
308,-1,1,10,59,2,4,3,4,3,3,2,3,4,2,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
309,-1,1,20,72,2,1,2,3,2,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,1
310,-1,1,2,29,2,6,3,4,4,1,1,1,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
311,-1,3,15,60,1,1,1,3,4,3,3,3,4,4,4,-1,-1,-1,-1,2,-1,-1,-1,2,-1,2
312,-1,1,13,66,1,1,3,1,3,3,2,3,4,2,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1
313,-1,1,10,56,1,1,1,4,4,3,2,2,5,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
314,-1,6,21,40,1,1,2,3,5,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,4
315,-1,1,1,45,2,1,2,3,4,3,2,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
316,-1,1,15,51,2,1,3,3,4,2,2,2,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
317,-1,1,10,68,2,1,1,1,4,3,3,3,5,3,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,2
318,-1,1,21,22,1,6,2,2,4,4,4,4,3,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
319,-1,1,1,40,2,1,2,4,4,3,3,3,4,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
320,-1,1,7,63,2,4,3,4,3,3,3,3,5,1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1
321,-1,1,-9,59,2,1,1,3,5,2,2,2,4,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
322,-1,3,-9,53,2,4,1,3,2,2,2,2,5,-1,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1,4
323,-1,1,5,80,1,1,1,2,2,2,1,2,5,4,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
324,-1,1,18,67,2,1,2,1,3,5,4,5,5,2,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,1
325,-1,1,18,35,1,1,3,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
326,-1,1,10,69,1,1,1,2,3,1,2,2,5,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
327,-1,1,14,80,2,1,1,4,4,3,3,3,5,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,3
328,-1,1,20,62,1,1,2,4,3,3,3,3,5,1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1
329,-1,1,4,38,2,4,2,2,2,5,5,5,4,3,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1
330,-1,1,17,71,2,1,2,1,3,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
331,-1,1,14,80,1,3,2,3,3,4,4,4,4,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,2
332,-1,1,22,61,2,1,1,3,4,3,3,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
333,-1,1,19,65,1,1,2,3,4,2,2,2,2,2,-1,-1,-1,-9,-1,-1,-1,3,-1,-1,-1,2
334,-1,1,1,30,1,6,3,2,3,5,5,5,3,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
335,-1,6,1,38,2,4,2,2,5,4,2,4,3,1,-1,1,1,-1,-1,-1,-1,5,5,-1,-1,5
336,-1,1,-9,80,2,3,3,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
337,-1,1,18,80,1,1,1,4,4,2,2,2,5,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,2
338,-1,1,-9,-9,2,1,2,2,3,5,5,5,-9,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,1
339,-1,1,10,65,2,4,3,3,3,3,3,4,4,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,4
340,-1,1,14,48,1,1,1,2,4,3,3,3,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
341,-1,1,18,38,2,1,1,2,5,3,3,3,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
342,-1,1,22,-9,1,1,3,3,5,4,4,4,5,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,3
343,-1,1,20,67,2,1,1,4,5,2,2,2,5,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
344,-1,2,14,80,2,3,3,4,3,3,3,3,2,-1,-1,2,-1,-1,1,-1,-1,-1,1,-1,-1,1
345,-1,1,11,33,2,1,5,2,3,2,2,2,4,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,3
346,-1,1,11,76,2,1,2,4,2,3,3,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
347,-1,2,2,43,2,6,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
348,-1,2,1,32,2,6,1,4,5,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
349,-1,1,11,41,2,1,2,1,3,5,5,5,4,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
350,-1,1,18,80,1,1,5,2,2,2,2,3,5,2,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,1
351,-1,2,15,45,2,4,1,3,5,3,2,2,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,3
352,-1,1,21,56,2,1,1,3,5,1,1,1,5,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
353,-1,1,7,68,1,1,3,2,2,2,2,2,3,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
354,-1,1,18,73,1,1,2,3,4,3,3,4,5,4,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
355,-1,1,6,69,2,4,3,3,4,3,3,3,4,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,1
356,-1,1,10,73,2,1,1,2,2,5,5,5,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
357,-1,1,1,43,1,4,2,3,4,5,5,5,4,4,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,1
358,-1,3,4,48,1,1,3,3,1,5,5,5,5,4,4,-1,-1,-1,-1,2,-1,-1,-1,3,-1,4
359,-1,5,22,62,2,4,3,2,3,5,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
360,-1,1,22,41,1,1,1,3,4,2,2,2,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
361,-1,3,6,20,1,1,1,2,2,1,2,3,4,2,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,5
362,-1,1,2,63,2,3,2,4,4,3,3,3,5,1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,1
363,-1,1,16,34,2,1,1,1,5,3,3,3,5,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,3
364,-1,4,6,80,2,1,1,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
365,-1,1,5,76,1,3,2,2,4,2,2,2,4,1,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
366,-1,1,20,44,1,4,2,3,5,5,5,5,5,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
367,-1,6,11,51,2,6,3,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
368,-1,1,7,69,2,6,1,4,3,1,1,1,5,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,1
369,-1,1,13,27,1,6,2,1,3,3,3,4,3,2,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
370,-1,1,15,48,2,1,2,3,3,2,2,2,5,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,3
371,-1,1,2,74,2,3,3,3,3,2,2,2,5,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
372,-1,1,20,72,2,1,3,2,3,2,2,2,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
373,-1,1,10,60,2,1,2,4,3,3,3,3,3,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,1
374,-1,1,18,32,1,1,1,3,4,2,2,2,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,3
375,-1,1,1,70,2,1,2,2,3,5,5,5,4,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
376,-1,1,21,50,1,1,3,3,4,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,4
377,-1,1,11,59,1,6,1,2,2,2,3,3,4,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,2
378,-1,1,22,52,1,6,3,4,5,5,5,5,5,4,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,3
379,-1,1,22,67,2,1,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
380,-1,1,21,60,2,3,3,3,4,3,3,3,4,4,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
381,-1,1,22,24,1,6,1,3,4,4,3,4,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,4
382,-1,3,15,31,1,6,2,3,2,3,3,3,3,3,4,-1,-1,-1,-1,5,-1,-1,-1,5,-1,5
383,-1,1,15,39,1,1,2,2,2,5,5,5,5,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,1
384,-1,4,5,73,1,1,3,3,2,5,5,4,2,-1,-1,-1,4,-1,-1,-1,2,-1,-1,-1,3,4
385,-1,6,6,43,2,6,1,4,3,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
386,-1,1,21,28,1,6,2,1,5,5,5,5,5,2,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
387,-1,1,21,70,1,1,3,3,5,3,2,3,5,1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
388,-1,1,8,72,1,1,1,3,3,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
389,-1,3,21,59,1,1,1,4,5,2,2,2,2,-1,2,-1,-1,-1,-1,1,-1,-1,-1,3,-1,3
390,-1,1,6,35,1,6,3,1,2,3,3,3,5,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
391,-1,1,6,26,2,1,2,1,2,4,3,4,5,2,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,1
392,-1,1,4,80,2,3,1,1,2,3,4,3,4,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
393,-1,1,1,76,2,1,3,1,5,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1
394,-1,1,4,31,1,6,3,2,3,3,3,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
395,-1,3,10,24,1,6,3,4,4,4,4,4,4,2,2,-1,-1,-1,-1,3,-1,-1,-1,3,-1,2
396,-1,1,10,53,1,1,1,3,4,3,3,3,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
397,-1,2,15,55,2,6,1,3,5,1,1,5,4,-1,-1,2,-1,-1,1,-1,-1,-1,3,-1,-1,2
398,-1,4,19,39,2,4,1,4,5,2,1,2,3,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,3,3
399,-1,5,19,32,1,1,1,3,5,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
400,-1,1,2,80,2,3,3,2,3,5,5,5,5,2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
401,-1,3,10,45,1,1,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402,-1,1,5,40,1,1,2,2,2,4,4,3,3,2,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,1
403,-1,1,1,64,1,4,5,1,4,5,5,5,5,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5
404,-1,1,21,40,2,1,1,4,4,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
405,-1,1,22,52,1,1,1,3,5,2,2,2,4,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,5
406,-1,1,19,67,2,1,1,4,3,2,2,2,5,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,5
407,-1,1,16,72,1,1,1,4,5,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
408,-1,1,15,-9,1,1,2,2,4,5,5,5,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
409,-1,1,4,79,1,3,2,3,1,3,4,3,3,3,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,2
410,-1,1,-9,67,2,1,1,1,4,3,2,3,4,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
411,-1,3,10,24,1,5,3,4,3,3,3,3,4,-1,2,-1,-1,-1,-1,3,-1,-1,-1,3,-1,3
412,-1,5,1,43,2,6,1,4,3,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
413,-1,1,16,52,2,4,1,3,4,2,2,2,5,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
414,-1,1,10,-9,2,4,2,2,2,5,4,5,5,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
415,-1,3,7,62,1,1,1,2,1,2,3,5,3,-1,4,-1,-1,-1,-1,2,-1,-1,-1,1,-1,3
416,-1,4,21,50,1,1,2,3,3,4,4,4,4,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,2,1
417,-1,1,15,28,1,5,3,2,3,5,5,5,3,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
418,-1,1,4,62,1,4,2,3,4,5,4,5,5,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
419,-1,1,4,73,2,3,2,2,2,3,2,4,5,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,1
420,-1,1,20,33,1,1,2,1,3,4,4,4,5,3,-1,-1,-1,4,-1,-1,-1,2,-1,-1,-1,1
421,-1,1,19,42,2,1,1,1,5,2,1,2,4,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
422,-1,1,16,36,1,1,3,3,4,1,1,1,5,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,4
423,-1,3,10,41,2,1,1,3,1,2,2,2,4,2,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,3
424,-1,2,2,51,2,6,1,4,3,3,2,3,3,-1,-1,4,-1,-1,1,-1,-1,-1,1,-1,-1,1
425,-1,1,1,30,2,1,3,1,5,5,5,5,3,1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,4
426,-1,2,8,-9,2,6,1,4,4,5,2,4,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1
427,-1,1,21,48,1,6,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
